TRINITY_DN32083_c1_g1	GO:0016491,GO:0006520
TRINITY_DN46795_c0_g1	GO:0004565,GO:0030246,GO:0005975
TRINITY_DN19924_c0_g1	GO:0016787,GO:0008152
TRINITY_DN16983_c0_g3	GO:0005618,GO:0005576,GO:0016020,GO:0009664
TRINITY_DN16967_c0_g2	GO:0016021
TRINITY_DN16921_c0_g1	GO:0016491
TRINITY_DN14385_c0_g1	GO:0005576,GO:0030145,GO:0045735
TRINITY_DN31841_c1_g3	GO:0005783,GO:0016853,GO:0045454
TRINITY_DN31841_c1_g3	GO:0005783,GO:0016853,GO:0045454
TRINITY_DN31841_c1_g8	GO:0005783,GO:0016853,GO:0045454
TRINITY_DN31841_c1_g8	GO:0005783,GO:0016853,GO:0045454
TRINITY_DN31841_c1_g8	GO:0005783,GO:0016853,GO:0045454
TRINITY_DN31841_c1_g8	GO:0005783,GO:0016853,GO:0045454
TRINITY_DN31801_c0_g1	GO:0016021,GO:0022891
TRINITY_DN26071_c0_g3	GO:0016787,GO:0008152
TRINITY_DN22476_c0_g1	GO:0043565,GO:0003700,GO:0008270
TRINITY_DN22456_c0_g1	GO:0016021
TRINITY_DN27414_c0_g2	GO:0003676
TRINITY_DN27414_c0_g2	GO:0003676
TRINITY_DN27411_c0_g1	GO:0005509,GO:0005544
TRINITY_DN27406_c0_g1	GO:0005634,GO:0003677,GO:0006355,GO:0006351
TRINITY_DN27433_c0_g1	GO:0016787,GO:0016042
TRINITY_DN27435_c0_g1	GO:0016021,GO:0006629
TRINITY_DN20423_c0_g2	GO:0006950,GO:0009415
TRINITY_DN20423_c0_g2	GO:0006950,GO:0009415
TRINITY_DN17063_c0_g1	GO:0004144,GO:0045017
TRINITY_DN22029_c0_g1	GO:0016021,GO:0004857
TRINITY_DN19882_c0_g1	GO:0009654,GO:0015979
TRINITY_DN28148_c0_g3	GO:0004871,GO:0009638
TRINITY_DN28138_c0_g1	GO:0020037,GO:0005506,GO:0004497,GO:0016705
TRINITY_DN32829_c2_g1	GO:0016021,GO:0005524,GO:0008553,GO:0046872,GO:0006754
TRINITY_DN32829_c2_g1	GO:0016491
TRINITY_DN32843_c0_g4	GO:0045430,GO:0009813
TRINITY_DN32896_c0_g1	GO:0004252
TRINITY_DN32857_c3_g1	GO:0003824,GO:0008152
TRINITY_DN32857_c3_g1	GO:0016021
TRINITY_DN32858_c2_g2	GO:0016021,GO:0005507,GO:0016491,GO:0004185
TRINITY_DN32814_c1_g3	GO:0003824,GO:0050662
TRINITY_DN32814_c1_g5	GO:0003824,GO:0050662
TRINITY_DN32837_c1_g1	GO:0046872,GO:0016702,GO:0031408
TRINITY_DN32837_c1_g1	GO:0046872,GO:0016702,GO:0031408
TRINITY_DN21207_c0_g1	GO:0005618,GO:0045330,GO:0004857,GO:0030599,GO:0042545,GO:0045490
TRINITY_DN21262_c0_g1	GO:0046872,GO:0016702,GO:0031408
TRINITY_DN29912_c0_g1	GO:0016787,GO:0008152
TRINITY_DN29900_c0_g2	GO:0004568,GO:0005975,GO:0016998,GO:0006032
TRINITY_DN29994_c1_g4	GO:0016021
TRINITY_DN29951_c0_g1	GO:0016021,GO:0005524,GO:0004222
TRINITY_DN30589_c0_g1	GO:0016021
TRINITY_DN30578_c0_g1	GO:0005634,GO:0009734,GO:0006355,GO:0006351
TRINITY_DN30578_c0_g4	GO:0005634,GO:0009734,GO:0006355,GO:0006351
TRINITY_DN69076_c0_g1	GO:0005576
TRINITY_DN31926_c0_g1	GO:0004048,GO:0000162
TRINITY_DN31971_c3_g3	GO:0020037,GO:0005506,GO:0004497,GO:0016705
TRINITY_DN31971_c3_g3	GO:0020037,GO:0005506,GO:0004497,GO:0016705
TRINITY_DN31963_c0_g3	GO:0033926
TRINITY_DN31950_c0_g2	GO:0008061,GO:0005975
TRINITY_DN27923_c0_g1	GO:0016597,GO:0008152
TRINITY_DN27956_c0_g1	GO:0016491,GO:0008270
TRINITY_DN27956_c0_g1	GO:0016491,GO:0008270
TRINITY_DN27907_c0_g1	GO:0005576,GO:0004650,GO:0005975,GO:0071555
TRINITY_DN26523_c0_g1	GO:0042132,GO:0005975
TRINITY_DN26574_c0_g1	GO:0016021
TRINITY_DN26587_c0_g2	GO:0009535,GO:0016021,GO:0009522,GO:0009523,GO:0016168,GO:0009765,GO:0018298
TRINITY_DN26587_c0_g3	GO:0009535,GO:0016021,GO:0009522,GO:0009523,GO:0016168,GO:0009765,GO:0018298
TRINITY_DN26501_c0_g1	GO:0009535,GO:0016021,GO:0009522,GO:0009523,GO:0016168,GO:0009765,GO:0018298
TRINITY_DN26501_c0_g2	GO:0009535,GO:0016021,GO:0009522,GO:0009523,GO:0016168,GO:0009765,GO:0018298
TRINITY_DN26575_c0_g1	GO:0045430,GO:0009813
TRINITY_DN26575_c0_g1	GO:0045430,GO:0009813
TRINITY_DN8526_c0_g1	GO:0004144,GO:0045017
TRINITY_DN81657_c0_g1	GO:0000287,GO:0010333,GO:0008152
TRINITY_DN11802_c0_g2	GO:0004144,GO:0045017
TRINITY_DN11829_c0_g1	GO:0005509
TRINITY_DN11515_c0_g1	GO:0009941,GO:0009535,GO:0016021,GO:0009522,GO:0009523,GO:0010287,GO:0016168,GO:0046872,GO:0031409,GO:0009768,GO:0018298,GO:0009416
TRINITY_DN25957_c0_g1	GO:0016021,GO:0005524,GO:0016887
TRINITY_DN25965_c0_g2	GO:0016491
TRINITY_DN25963_c0_g1	GO:0005576,GO:0020037,GO:0046872,GO:0004601,GO:0042744,GO:0006979
TRINITY_DN25974_c0_g1	GO:0016021,GO:0020037,GO:0005506,GO:0004497,GO:0016705
TRINITY_DN57532_c0_g1	GO:0010112,GO:0006355
TRINITY_DN12650_c0_g1	GO:0016021,GO:0005524,GO:0008553,GO:0046872,GO:0006754
TRINITY_DN30150_c1_g2	GO:0008017
TRINITY_DN30197_c0_g1	GO:0016021,GO:0050660,GO:0046577
TRINITY_DN30193_c0_g3	GO:0009538,GO:0015979
TRINITY_DN30177_c2_g1	GO:0008270
TRINITY_DN30195_c1_g1	GO:0005524,GO:0046872,GO:0004478,GO:0006730,GO:0006556
TRINITY_DN30139_c3_g3	GO:0000786,GO:0005634,GO:0003677,GO:0046982
TRINITY_DN26946_c1_g1	GO:0007275
TRINITY_DN26905_c0_g1	GO:0016021,GO:0009538,GO:0015979
TRINITY_DN15515_c0_g1	GO:0016021,GO:0005215
TRINITY_DN2093_c0_g1	GO:0005618,GO:0005576,GO:0004575,GO:0005975
TRINITY_DN67795_c0_g1	GO:0000287,GO:0010333,GO:0008152
TRINITY_DN24858_c0_g1	GO:0003676,GO:0008270
TRINITY_DN24885_c0_g1	GO:0004089,GO:0008270,GO:0015976
TRINITY_DN28493_c1_g2	GO:0098599
TRINITY_DN28493_c1_g2	GO:0016020,GO:0005509,GO:0004571,GO:0008152
TRINITY_DN28470_c0_g1	GO:0016021,GO:0005524,GO:0042626
TRINITY_DN28470_c0_g1	GO:0016021,GO:0005524,GO:0042626
TRINITY_DN28470_c0_g3	GO:0016021,GO:0005524,GO:0042626
TRINITY_DN28470_c0_g3	GO:0016021,GO:0005524,GO:0042626
TRINITY_DN17915_c0_g1	GO:0000786,GO:0005634,GO:0003677,GO:0046982
TRINITY_DN51128_c0_g1	GO:0016021,GO:0016746,GO:0008152
TRINITY_DN25200_c0_g2	GO:0080019,GO:0006629
TRINITY_DN25217_c0_g1	GO:0005634,GO:0003677,GO:0006355
TRINITY_DN25213_c0_g1	GO:0009522,GO:0016168,GO:0015979
TRINITY_DN25213_c1_g1	GO:0009522,GO:0016168,GO:0015979
TRINITY_DN25265_c0_g3	GO:0003824,GO:0050662
TRINITY_DN38527_c0_g1	GO:0016021,GO:0005524,GO:0004672
TRINITY_DN42247_c0_g1	GO:0016747
TRINITY_DN28881_c0_g2	GO:0005737,GO:0005874,GO:0005525,GO:0003924,GO:0005200,GO:0007017
TRINITY_DN28881_c0_g2	GO:0005874,GO:0005525,GO:0003924,GO:0005200,GO:0007017
TRINITY_DN28805_c0_g1	GO:0004190
TRINITY_DN28834_c0_g2	GO:0016021,GO:0009523,GO:0015979
TRINITY_DN28819_c0_g2	GO:0046872,GO:0016491
TRINITY_DN58749_c0_g1	GO:0050660,GO:0016614
TRINITY_DN3826_c0_g1	GO:0004512,GO:0006021,GO:0008654
TRINITY_DN30297_c0_g3	GO:0016021,GO:0016757
TRINITY_DN30243_c0_g1	GO:0005739,GO:0005840,GO:0003723,GO:0003735,GO:0006412
TRINITY_DN30243_c0_g1	GO:0005739
TRINITY_DN30289_c0_g1	GO:0016021,GO:0005524,GO:0004672
TRINITY_DN30288_c0_g1	GO:0051287,GO:0016616
TRINITY_DN30222_c0_g1	GO:0020037,GO:0005506,GO:0004497,GO:0016705
TRINITY_DN30206_c0_g2	GO:0016021
TRINITY_DN66537_c0_g1	GO:0005507,GO:0016491
TRINITY_DN16841_c0_g1	GO:0008270
TRINITY_DN16884_c0_g1	GO:0005524,GO:0005509,GO:0004672
TRINITY_DN16871_c0_g1	GO:0005861,GO:0006937
TRINITY_DN16830_c0_g1	GO:0008171
TRINITY_DN37327_c0_g1	GO:0016021,GO:0005886,GO:0008643
TRINITY_DN24646_c0_g1	GO:0016021,GO:0005215
TRINITY_DN24660_c0_g2	GO:0005737,GO:0004349,GO:0004350,GO:0006561
TRINITY_DN31742_c0_g2	GO:0016788
TRINITY_DN31743_c1_g1	GO:0016021,GO:0016757
TRINITY_DN31723_c0_g2	GO:0005634,GO:0003677,GO:0006355
TRINITY_DN31723_c0_g2	GO:0005634,GO:0003677,GO:0006355
TRINITY_DN53175_c0_g1	GO:0005634,GO:0003677,GO:0003700,GO:0006351
TRINITY_DN24702_c0_g1	GO:0046872,GO:0016491
TRINITY_DN24735_c0_g3	GO:0003677
TRINITY_DN24765_c0_g1	GO:0016491,GO:0008270
TRINITY_DN24765_c0_g2	GO:0016491,GO:0008270
TRINITY_DN11382_c0_g1	GO:0048046,GO:0005618,GO:0004553,GO:0016762,GO:0042546,GO:0071555,GO:0010411
TRINITY_DN11362_c0_g1	GO:0008289,GO:0006869
TRINITY_DN24427_c0_g1	GO:0016787,GO:0008152
TRINITY_DN24497_c0_g1	GO:0009507,GO:0080085,GO:0045038,GO:0009416
TRINITY_DN440_c0_g2	GO:0005576,GO:0016021,GO:0005507,GO:0016491
TRINITY_DN79224_c0_g1	GO:0016021,GO:0005524,GO:0008553,GO:0046872,GO:0006754
TRINITY_DN32312_c1_g2	GO:0016021,GO:0005506,GO:0016491,GO:0008610
TRINITY_DN32312_c1_g5	GO:0016021,GO:0005506,GO:0016491,GO:0008610
TRINITY_DN32312_c1_g8	GO:0016021,GO:0005506,GO:0016491,GO:0008610
TRINITY_DN32387_c0_g2	GO:0016787,GO:0008152
TRINITY_DN32313_c0_g1	GO:0047216,GO:0006012
TRINITY_DN32313_c1_g7	GO:0016021,GO:0005524,GO:0016887
TRINITY_DN32302_c0_g1	GO:0005506,GO:0016491,GO:0008610
TRINITY_DN32302_c0_g1	GO:0005506,GO:0016491,GO:0008610
TRINITY_DN32302_c0_g1	GO:0005506,GO:0016491,GO:0008610
TRINITY_DN32328_c1_g6	GO:0008171,GO:0046983
TRINITY_DN32328_c1_g9	GO:0008171,GO:0046983
TRINITY_DN32328_c1_g9	GO:0008171,GO:0046983
TRINITY_DN32349_c0_g1	GO:0005634,GO:0003677,GO:0006355,GO:0006351
TRINITY_DN32325_c0_g4	GO:0016021,GO:0016717,GO:0006629
TRINITY_DN32325_c0_g2	GO:0016021,GO:0016717,GO:0006629
TRINITY_DN21614_c0_g1	GO:0020037,GO:0005506,GO:0004497,GO:0016705
TRINITY_DN26195_c0_g1	GO:0003677
TRINITY_DN26195_c0_g1	GO:0003677
TRINITY_DN67132_c0_g1	GO:0004553,GO:0005975
TRINITY_DN38066_c0_g1	GO:0008146
TRINITY_DN25001_c0_g1	GO:0016021
TRINITY_DN25018_c0_g2	GO:0016021,GO:0005775,GO:0004575,GO:0005975
TRINITY_DN25021_c0_g1	GO:0009535,GO:0016021,GO:0009522,GO:0009523,GO:0016168,GO:0009765,GO:0018298
TRINITY_DN25021_c0_g1	GO:0009535,GO:0016021,GO:0009522,GO:0009523,GO:0016168,GO:0009765,GO:0018298
TRINITY_DN30029_c2_g4	GO:0005634,GO:0046983,GO:0000977,GO:0003700,GO:0000165,GO:0045944,GO:0006351
TRINITY_DN30029_c2_g5	GO:0005634,GO:0046983,GO:0000977,GO:0003700,GO:0000165,GO:0045944,GO:0006351
TRINITY_DN30089_c0_g1	GO:0043565,GO:0003700
TRINITY_DN30099_c2_g1	GO:0009538,GO:0015979
TRINITY_DN30016_c0_g3	GO:0004185
TRINITY_DN30011_c0_g1	GO:0004332,GO:0006096
TRINITY_DN18565_c0_g2	GO:0009512,GO:0016021
TRINITY_DN25887_c0_g1	GO:0005960,GO:0019464
TRINITY_DN25845_c1_g1	GO:0016021,GO:0009654,GO:0015979
TRINITY_DN25845_c1_g2	GO:0016021,GO:0009654,GO:0015979
TRINITY_DN25875_c0_g1	GO:0016757
TRINITY_DN40066_c0_g1	GO:0004657,GO:0006562
TRINITY_DN25407_c0_g1	GO:0046872,GO:0016491
TRINITY_DN25407_c0_g2	GO:0046872,GO:0016491
TRINITY_DN25407_c0_g3	GO:0046872,GO:0016491
TRINITY_DN25407_c1_g1	GO:0046872,GO:0016491
TRINITY_DN25407_c1_g1	GO:0046872,GO:0016491
TRINITY_DN25493_c0_g1	GO:0005524
TRINITY_DN25493_c0_g1	GO:0003676,GO:0008270
TRINITY_DN25497_c0_g1	GO:0016021,GO:0016758,GO:0008152
TRINITY_DN14052_c0_g1	GO:0003824
TRINITY_DN67998_c0_g1	GO:0016021,GO:0005524,GO:0008553,GO:0046872,GO:0006754
TRINITY_DN15238_c0_g2	GO:0004190,GO:0006629
TRINITY_DN15226_c0_g1	GO:0016021,GO:0022891
TRINITY_DN15226_c0_g1	GO:0016021,GO:0022891
TRINITY_DN64109_c0_g1	GO:0016021,GO:0005524,GO:0004672
TRINITY_DN31221_c0_g1	GO:0005737,GO:0005576,GO:0003677,GO:0005525,GO:0003924,GO:0003746
TRINITY_DN61255_c0_g1	GO:0004650,GO:0005975
TRINITY_DN66940_c0_g1	GO:0016758,GO:0008152
TRINITY_DN13437_c0_g1	GO:0016851,GO:0015995
TRINITY_DN27621_c0_g1	GO:0016021,GO:0005216
TRINITY_DN12330_c0_g3	GO:0009535,GO:0016021,GO:0009522,GO:0009523,GO:0016168,GO:0009765,GO:0018298
TRINITY_DN21128_c0_g2	GO:0004857
TRINITY_DN21149_c0_g1	GO:0016021,GO:0008289,GO:0006869
TRINITY_DN21136_c0_g1	GO:0008810,GO:0030245
TRINITY_DN21168_c0_g1	GO:0003824,GO:0008152
TRINITY_DN4161_c0_g1	GO:0016021
TRINITY_DN4151_c0_g1	GO:0051537,GO:0008942,GO:0042128
TRINITY_DN41750_c0_g1	GO:0010112
TRINITY_DN49715_c0_g1	GO:0016788
TRINITY_DN31083_c4_g1	GO:0007275
TRINITY_DN31083_c5_g1	GO:0007275
TRINITY_DN31012_c0_g2	GO:0016021,GO:0005524,GO:0016887
TRINITY_DN31062_c1_g2	GO:0005618,GO:0005576,GO:0016020,GO:0009664
TRINITY_DN31062_c1_g1	GO:0005618,GO:0005576,GO:0016020,GO:0009664
TRINITY_DN31035_c0_g1	GO:0005623,GO:0016787,GO:0045454,GO:0008152
TRINITY_DN31078_c0_g3	GO:0010207
TRINITY_DN31071_c1_g7	GO:0008270
TRINITY_DN31085_c0_g1	GO:0048529,GO:0046872,GO:0015995,GO:0015979
TRINITY_DN31085_c0_g1	GO:0048529,GO:0046872,GO:0015995,GO:0015979
TRINITY_DN16278_c0_g1	GO:0016021
TRINITY_DN1465_c0_g1	GO:0005618,GO:0045330,GO:0004857,GO:0030599,GO:0042545,GO:0045490
TRINITY_DN19516_c0_g2	GO:0004061,GO:0019441
TRINITY_DN19551_c0_g1	GO:0005634,GO:0046983,GO:0000977,GO:0003700,GO:0000165,GO:0045944,GO:0006351
TRINITY_DN26264_c0_g2	GO:0016758,GO:0008152
TRINITY_DN18769_c0_g1	GO:0016021,GO:0004857
TRINITY_DN18745_c0_g1	GO:0016021,GO:0005315,GO:0006817
TRINITY_DN10883_c0_g1	GO:0005509
TRINITY_DN33003_c8_g20	GO:0016021,GO:0016717,GO:0006629
TRINITY_DN1780_c0_g2	GO:0003677
TRINITY_DN17324_c0_g1	GO:0008725,GO:0006284
TRINITY_DN15941_c0_g1	GO:0005576,GO:0020037,GO:0046872,GO:0004601,GO:0042744,GO:0006979
TRINITY_DN15997_c0_g1	GO:0016021,GO:0008324
TRINITY_DN15995_c0_g1	GO:0016021
TRINITY_DN24550_c0_g1	GO:0005524
TRINITY_DN24598_c0_g1	GO:0102229,GO:0016161,GO:0000272
TRINITY_DN24598_c0_g1	GO:0102229,GO:0016161,GO:0000272
TRINITY_DN14878_c0_g1	GO:0016021,GO:0022857
TRINITY_DN14805_c0_g2	GO:0008061,GO:0004568,GO:0005975,GO:0016998,GO:0006032
TRINITY_DN81877_c0_g1	GO:0016021,GO:0005524,GO:0008553,GO:0046872,GO:0006754
TRINITY_DN8021_c0_g1	GO:0005634,GO:0003677,GO:0006355,GO:0006351
TRINITY_DN18600_c0_g1	GO:0016021,GO:0005886
TRINITY_DN18685_c1_g2	GO:0005199,GO:0009664
TRINITY_DN18685_c1_g3	GO:0005199,GO:0009664
TRINITY_DN36947_c0_g1	GO:0046872,GO:0016491
TRINITY_DN29004_c0_g2	GO:0005634,GO:0003677,GO:0046872
TRINITY_DN29004_c0_g2	GO:0005634,GO:0003677,GO:0046872
TRINITY_DN29005_c0_g1	GO:0048046,GO:0005618,GO:0004553,GO:0016762,GO:0042546,GO:0071555,GO:0010411
TRINITY_DN20229_c0_g1	GO:0005622,GO:0008270
TRINITY_DN20215_c0_g1	GO:0044238
TRINITY_DN20293_c0_g1	GO:0003824,GO:0050662
TRINITY_DN20236_c0_g1	GO:0005737,GO:0004349,GO:0004350,GO:0006561
TRINITY_DN20294_c0_g1	GO:0016021,GO:0005524,GO:0016887
TRINITY_DN20200_c0_g1	GO:0016459,GO:0003779,GO:0005524,GO:0003774
TRINITY_DN55133_c0_g1	GO:0005525,GO:0003746
TRINITY_DN25396_c0_g1	GO:0031072,GO:0051082
TRINITY_DN26677_c0_g1	GO:0016021,GO:0009523,GO:0015979
TRINITY_DN26640_c0_g2	GO:0004066,GO:0042803,GO:0006529,GO:0009646
TRINITY_DN26640_c0_g2	GO:0004066,GO:0042803,GO:0006529,GO:0009646
TRINITY_DN26640_c0_g2	GO:0004066,GO:0006529
TRINITY_DN23425_c0_g1	GO:0016021,GO:0005215
TRINITY_DN23425_c0_g1	GO:0016021,GO:0005215
TRINITY_DN23437_c0_g3	GO:0050660,GO:0045550,GO:0016628,GO:0015995,GO:0015979,GO:0008033
TRINITY_DN23460_c0_g1	GO:0016021,GO:0016491
TRINITY_DN68273_c0_g1	GO:0005507,GO:0016491
TRINITY_DN20550_c0_g1	GO:0004190
TRINITY_DN20504_c0_g1	GO:0046872,GO:0030570,GO:0045490
TRINITY_DN31131_c0_g1	GO:0016747,GO:0006633
TRINITY_DN31131_c0_g2	GO:0016747,GO:0006633
TRINITY_DN31148_c0_g1	GO:0008168
TRINITY_DN31148_c0_g1	GO:0008168
TRINITY_DN31148_c0_g1	GO:0008168
TRINITY_DN31148_c0_g1	GO:0008168
TRINITY_DN31124_c0_g1	GO:0016758,GO:0008152
TRINITY_DN31124_c0_g1	GO:0016758,GO:0008152
TRINITY_DN31124_c0_g1	GO:0016758,GO:0008152
TRINITY_DN31191_c0_g5	GO:0010181,GO:0052853,GO:0052854,GO:0052852
TRINITY_DN31191_c0_g5	GO:0010181,GO:0052853,GO:0052854,GO:0052852
TRINITY_DN31191_c0_g9	GO:0009570,GO:0004252
TRINITY_DN31191_c0_g9	GO:0009507,GO:0005840,GO:0019843,GO:0003735,GO:0000027,GO:0006412
TRINITY_DN31191_c0_g9	GO:0009507,GO:0005840,GO:0019843,GO:0003735,GO:0006412
TRINITY_DN31179_c0_g1	GO:0008080
TRINITY_DN32969_c0_g2	GO:0008270
TRINITY_DN32969_c0_g2	GO:0008270
TRINITY_DN32957_c2_g3	GO:0004185
TRINITY_DN30806_c0_g1	GO:0016021
TRINITY_DN30806_c0_g1	GO:0016021
TRINITY_DN30865_c1_g4	GO:0005634,GO:0008270
TRINITY_DN79560_c0_g1	GO:0004650,GO:0005975
TRINITY_DN22106_c0_g2	GO:0005887,GO:0008515
TRINITY_DN12540_c0_g2	GO:0008168
TRINITY_DN25680_c0_g2	GO:0016021,GO:0006024,GO:0015012
TRINITY_DN25679_c0_g1	GO:0016021
